"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1.36082025934557e-05,0.000100229831776808,4.76380103773182e-07,0.0117771164012768,2.72441222692872e-06,2.49926040782006e-05,5.64154432151822e-06,2.16093362073609e-07,1.01541406442543e-06,0.0194765533842783,0.968588483234571,1.37557437131665e-07,1.0683598118395e-07,4.11905995866377e-07,2.86284849152727e-07,1.1487489077035e-07,9.00303122273524e-07,1.03836076595567e-07,7.13578235067662e-07,6.16732075886023e-06
1.1002860465528e-06,4.71629593407315e-07,1.76791506336954e-06,3.36748215777234e-07,1.12680451306867e-06,2.95157170955213e-07,9.27839767938679e-07,0.000210028921547464,2.81087830498021e-06,3.03890772117537e-07,2.64721029726379e-07,0.00631347062949621,0.0777158518787208,2.49121552466178e-06,7.57400203706913e-06,0.0107957503648798,1.73328568201242e-06,0.904940945678745,2.13137556716165e-06,6.16777321794645e-07
0.000237151157078036,5.50082139950016e-05,0.0702681366514003,1.98552749236841e-05,0.00366206549627838,7.8044713951255e-06,0.000481471709822819,0.000105995612784018,0.01536001224914,1.21286073833422e-05,1.19045964268341e-05,2.8312606284899e-05,1.42075484030476e-05,0.0276133549166609,0.00187611488651998,1.32974822928695e-05,0.846520204095994,1.38151432463366e-05,0.033522217000614,0.000176942279356801
1.08944456315798e-05,8.13622135864921e-05,4.04828771868536e-07,0.0106452991674358,2.28334058065938e-06,1.98593366851508e-05,4.58691414874542e-06,1.86452595428425e-07,8.52404240224507e-07,0.0101629897330895,0.979063779967817,1.182431989825e-07,9.10245318930736e-08,3.53150050912027e-07,2.46284670822312e-07,9.70669032880318e-08,7.61682385846239e-07,8.83161701685125e-08,6.01833875674967e-07,5.14359363006666e-06
7.67237452694387e-05,0.000520530119091977,2.2809719206134e-06,0.048730226934831,1.34730083434287e-05,0.000131912804257044,2.84043212657801e-05,1.05016658879016e-06,5.15211024090946e-06,0.182588072537361,0.76785820341917,6.58556928397038e-07,5.07348090614044e-07,1.97353561279584e-06,1.38376979852062e-06,5.47445792583498e-07,4.36345118946666e-06,4.90975456482069e-07,3.49665852836659e-06,3.05481202627894e-05
5.8182085651312e-05,1.74025803596396e-05,0.166021763253367,7.29493511959171e-06,0.000283482703462878,3.47533281179976e-06,7.5124371613572e-05,0.000147634790881048,0.00191779934932415,4.86371251866049e-06,4.67930447107933e-06,2.9765636396993e-05,1.26885149222292e-05,0.791751771930572,0.0186281522142056,1.09766099122096e-05,0.00348345513284962,1.19674561228247e-05,0.0174881258581165,4.13942273213014e-05
1.40574436425696e-06,5.6185247769511e-07,1.74103630827871e-06,4.09849914173813e-07,1.24090351087009e-06,4.3820915955994e-07,1.09327548498018e-06,8.9489845608518e-05,3.15198332697638e-06,4.02441435702962e-07,3.31776989700411e-07,0.000647456681485608,0.00704036612749517,2.27405056459807e-06,6.3363106028099e-06,0.987131125020208,1.75455725155997e-06,0.00506744232041889,2.28057965592243e-06,6.97433737239625e-07
2.72500765699815e-06,1.07469408360941e-06,5.57367815640521e-06,7.43964930624596e-07,2.9501413913537e-06,6.15683108621298e-07,2.26923614769952e-06,0.00393763365937887,8.4728430094692e-06,6.52601181641889e-07,5.74173569776119e-07,0.971126000117914,0.0194187899972673,8.52416428677907e-06,3.50523049822528e-05,0.00140309319148631,4.98997327411573e-06,0.00403224694334311,6.53440065054943e-06,1.48322418083245e-06
0.000820199832019027,0.000161612829674722,0.0146952341877474,4.83100518389464e-05,0.0217256698699607,1.73085272071157e-05,0.00185598126684699,9.69594983219126e-05,0.0238861418667119,2.86975090516772e-05,2.74450846882893e-05,2.89122009366917e-05,1.55701111061945e-05,0.00545611391092834,0.000901954540595903,1.55554331932808e-05,0.874466556253996,1.51011776518199e-05,0.0551250972080637,0.000611578639459795
0.000120251756762884,0.00129447273485171,3.44450154359263e-06,0.507084334615354,2.15641698963368e-05,0.000121160461189199,4.68814974594311e-05,1.59814703573106e-06,7.7650283739652e-06,0.102207570805484,0.389016239924998,1.00043418358575e-06,7.67774263185553e-07,2.97182624448061e-06,2.09400589836485e-06,8.27167993090345e-07,6.65699719616871e-06,7.47100233902489e-07,5.39864989988451e-06,5.42524011384882e-05
0.00317630879940755,0.979378802468037,6.27958230073648e-05,0.00318658072790213,0.00100772869742633,9.93459057288037e-05,0.00213757497593031,1.27800526487528e-05,0.000171008762361365,0.00074685375254615,0.000779849927255122,6.359393704948e-06,4.32589417159864e-06,4.7063604207812e-05,2.57157822453765e-05,4.64999936919109e-06,0.000169967959030926,4.2817301105642e-06,0.000141961849763472,0.00883604389514512
2.57081000160029e-05,7.78689038719464e-06,0.941410681635521,2.98944284057088e-06,0.00019423477666209,1.34956528950762e-06,3.99821863719454e-05,2.37813146480459e-05,0.000793265468638298,1.94316609200088e-06,1.88445159942932e-06,5.82484112632799e-06,2.80310538615895e-06,0.0314946879850165,0.000897261133257929,2.54357977482511e-06,0.00331776987636145,2.64936675207492e-06,0.0217524821963718,2.037091788715e-05
8.79241320581243e-05,2.08264087861026e-05,0.0034022966381542,5.86851168333781e-06,0.000888997821118042,2.21652027563958e-06,0.000149654935340062,1.89996690303794e-05,0.00228693616103626,3.58465591013534e-06,3.34486506612103e-06,5.18926449248431e-06,2.63640654640564e-06,0.00117215754766357,0.000234018966137671,2.59655808286227e-06,0.00499228865531574,2.56400398738874e-06,0.98664668898803,7.12092912852159e-05
7.83178994250407e-07,3.34811067017572e-07,1.30700728561758e-06,2.44370988708687e-07,7.97194900473277e-07,2.2238871450017e-07,6.58057321877424e-07,0.000189331654426025,1.98394009254672e-06,2.2413299260762e-07,1.94907462367882e-07,0.0102640416354767,0.950650696846711,1.84519909686171e-06,5.8647556477e-06,0.00527987589924308,1.22445743283118e-06,0.0335983953013096,1.53640076259829e-06,4.3786007324582e-07
0.000113397502432229,2.38605031450612e-05,0.00111000718693573,7.49074369046564e-06,0.0089935820728597,2.29204067233717e-06,0.000378327286981768,1.3720329781188e-05,0.00224558955003754,4.09120501209999e-06,4.17062190122534e-06,4.37027900388706e-06,2.33458373511457e-06,0.000588855580537463,0.000108586400504664,2.24687739859606e-06,0.984166748111732,2.3118086432295e-06,0.00212368489084312,0.000104332424152058
3.0528989728331e-05,9.33653137015141e-06,0.877438116910806,3.58668252127769e-06,0.000209318860028516,1.52538081515708e-06,4.59448002644487e-05,2.83526680884813e-05,0.000841576066063607,2.26292287897721e-06,2.21856822058071e-06,7.02711913159977e-06,3.29181844665685e-06,0.102596835223015,0.00114841429491853,2.96188801277988e-06,0.0038159748125629,3.18968697621524e-06,0.0137850075868946,2.45291892556559e-05
5.28434858094146e-05,0.000682018425685326,1.59528254597293e-06,0.591921426989298,1.02147732984563e-05,3.92831018119014e-05,2.18921750694834e-05,6.82096616592397e-07,3.4577981424769e-06,0.0126910534628786,0.394539659492168,4.22010874516098e-07,3.19168228325462e-07,1.36895620215889e-06,9.26082061100144e-07,3.3906579282671e-07,3.12449393306937e-06,3.11190613798402e-07,2.43929150423381e-06,2.66226574656968e-05
3.44645349015027e-05,0.00113026730894159,9.41850510528133e-07,0.981439240042545,6.92326488069628e-06,1.54224006257706e-05,1.53384102319134e-05,3.68550113606909e-07,2.06788376902439e-06,0.00265205170730226,0.0146753645459469,2.22697550983559e-07,1.66009829041896e-07,7.98119159246412e-07,5.24353351291061e-07,1.76067268476558e-07,1.94138681032034e-06,1.62446560380259e-07,1.48694289130098e-06,2.20714768100734e-05
4.39918436254907e-05,0.00043649260007007,1.64563151311273e-06,0.0709214605101468,9.06121766219517e-06,8.15303686365766e-05,1.81840510261798e-05,7.61916682915245e-07,3.46626158107499e-06,0.128804743921137,0.799647137825494,4.88984207345173e-07,3.81314586426702e-07,1.42377384042226e-06,1.00208934888644e-06,4.11671238798337e-07,3.06343505894709e-06,3.71015990347284e-07,2.51211441556595e-06,2.1869453738798e-05
0.995682214037217,0.000631955388344119,2.74162963776993e-05,0.000256251774056112,0.00048941450867249,4.57892041022097e-05,0.0016691470729627,7.75991537428547e-06,0.000160419178043027,0.000150912115520411,0.000120090709398424,3.54145718522909e-06,2.33968377426003e-06,2.18360008763675e-05,1.37799443058934e-05,2.59501210503339e-06,8.15468663872374e-05,2.26788493447701e-06,6.16351367079769e-05,0.000569087813655081
3.6469197931023e-05,0.000240410794244632,1.25401419016158e-06,0.0199308794714747,6.83073760359555e-06,8.51212544180585e-05,1.39692866090134e-05,5.8879626328958e-07,2.71206122936478e-06,0.101442471998185,0.87821665407586,3.73678683413357e-07,2.89202657887448e-07,1.08581531302165e-06,7.666393935273e-07,3.11285340577123e-07,2.31247288804118e-06,2.79822309549979e-07,1.89480891092728e-06,1.53245864947152e-05
3.25578820125979e-06,1.36640065510079e-06,5.30302195264452e-06,9.99534757211277e-07,3.25779499479183e-06,8.74146484002685e-07,2.6697616284439e-06,0.0010940931285971,8.21871391561673e-06,9.04782984711886e-07,7.9006090444424e-07,0.0787160699908621,0.890076984557929,7.60397428452813e-06,2.5310347404387e-05,0.0077936906858031,4.99858065358659e-06,0.0222455509697235,6.27531973572365e-06,1.78243852884186e-06
1.1176025637592e-05,0.000104150787541521,4.05924937858698e-07,0.0211039558300634,2.36705920822988e-06,1.57964965751929e-05,4.77199931616518e-06,1.78724490971631e-07,8.52014571911139e-07,0.010056604143982,0.968691845068304,1.13119395368745e-07,8.69679928612294e-08,3.50438974065955e-07,2.39767270504179e-07,9.27210736076018e-08,7.76070365977193e-07,8.45630019729605e-08,6.07661350251926e-07,5.54461594661219e-06
1.36604189029583e-06,5.91213609039265e-07,2.34674184144017e-06,4.19717254258614e-07,1.43043088486414e-06,3.56692066981309e-07,1.16800197408117e-06,0.000324063011748332,3.53628270102644e-06,3.73428195248553e-07,3.28650717364453e-07,0.0131554689643971,0.0608781584315456,3.35000906766398e-06,1.05463969654934e-05,0.00549207787104306,2.22522317136731e-06,0.920118629878035,2.78019289506012e-06,7.82819996392123e-07
1.60841315144923e-05,1.84216714964999e-05,8.83357073683872e-07,3.67947258639852e-05,3.35965416536853e-06,0.999708020148227,5.93288536430587e-06,5.61696901083943e-07,2.14325978118857e-06,0.000147808608001297,4.96504411585686e-05,3.79629063369829e-07,3.19976479133662e-07,7.82425860529646e-07,6.41124904161902e-07,3.73135648232452e-07,1.46580925853362e-06,3.04611940132016e-07,1.38455291858358e-06,4.68815437918385e-06
3.99447009382094e-05,0.000227610225659317,1.56001955481053e-06,0.0145723855664573,8.03259084973324e-06,0.000130694329819798,1.57713860798175e-05,7.53856450528142e-07,3.31578108891142e-06,0.164846645316514,0.820127179949457,4.85459165430263e-07,3.78952962088736e-07,1.36493830715226e-06,9.70646708519024e-07,4.08001762827944e-07,2.83345761097301e-06,3.66625487695676e-07,2.31617935957577e-06,1.69820157657984e-05
1.56859988108925e-05,4.66018524941287e-06,0.967816062276588,1.8651297339815e-06,0.000106680121528075,8.06515415206982e-07,2.32132089215025e-05,1.38346612997721e-05,0.000440760750386036,1.19527132504922e-06,1.17335426964304e-06,3.4394239373491e-06,1.63083455504301e-06,0.0225130959447256,0.00049280435971165,1.45981209810652e-06,0.00158989878869339,1.5431676413224e-06,0.0069585631670691,1.16270280413134e-05
6.02987873574491e-07,2.47091397458861e-07,7.82784035138968e-07,1.78982571939014e-07,5.54033900889838e-07,1.80761436186332e-07,4.81455547257171e-07,4.26273893441435e-05,1.38262262570437e-06,1.72096722189478e-07,1.43771263650223e-07,0.000400565357981084,0.00646663839359742,1.03327765697271e-06,2.8637569827142e-06,0.986374042490214,7.99264610038756e-07,0.00670537747542651,1.01490836963636e-06,3.11098444054446e-07
0.000113907335811117,3.31301019160708e-05,0.0400151414828674,1.45448782658914e-05,0.000424153793340157,7.20297952153048e-06,0.000135878218784784,0.000633742155423593,0.00318394953700002,9.89679152401656e-06,9.40400070021583e-06,0.000102053456871714,3.90448775373299e-05,0.83593754399371,0.105695115413317,3.2286106787191e-05,0.00382815294020865,3.64426677061298e-05,0.00967324130472481,7.51679639822718e-05
9.40502857579796e-06,3.24498481390402e-06,2.64802888669968e-05,2.09685754636938e-06,1.10618758624236e-05,1.64788819307671e-06,7.79351943992299e-06,0.949552145819013,4.23164635855287e-05,1.79545370103735e-06,1.57779855184561e-06,0.0459685397795295,0.00198434015760723,4.3555671378327e-05,0.000259220250289952,0.000699129692320923,2.11130901022951e-05,0.00132809577493523,3.15973410346314e-05,4.84226465162802e-06
6.95188159537541e-07,2.83920239575688e-07,8.55890733882871e-07,2.0563128951387e-07,6.28322470343692e-07,2.05178072404977e-07,5.52011840200376e-07,4.95222100293854e-05,1.53289102350426e-06,1.96022739190416e-07,1.64414022887547e-07,0.000489959630687656,0.00742831900036819,1.1387871194064e-06,3.13577752052442e-06,0.98188802194052,8.78145158064307e-07,0.010132236780474,1.1113641608649e-06,3.56893370782685e-07
0.000152562814603572,3.82684473954766e-05,0.0190431069524358,1.30114162461284e-05,0.00286011497630339,4.45938684007691e-06,0.000340804519967287,4.58025777605261e-05,0.0046711967376121,7.44275948456872e-06,7.49827124388738e-06,1.31379608517706e-05,6.60130531691773e-06,0.0076873045609125,0.000599966678893389,6.1359281227293e-06,0.953547977443167,6.47975510488518e-06,0.0108202097167006,0.000127917791037608
0.000757332544099533,6.05136834403642e-05,1.00386222603616e-05,1.24762167785579e-05,0.00362552478032153,1.90582331179696e-06,0.995004105461069,1.21616248975057e-06,5.3543094786445e-05,5.19193836947322e-06,5.36063826458298e-06,5.1967385705307e-07,3.31715836131632e-07,6.83447357507878e-06,3.12092801632559e-06,3.51967963442188e-07,6.59713895678685e-05,3.30197572041044e-07,2.54361086639985e-05,0.000359894579757046
3.48357987938623e-05,1.30613808132384e-05,6.38270972533487e-05,9.00029514593627e-06,3.49418793773052e-05,8.18456475535262e-06,2.75599889337402e-05,0.0236589667160951,0.000106692645202707,8.25987572630256e-06,7.02547334840513e-06,0.583439836432532,0.299781449331923,9.32169645167619e-05,0.000380972963605878,0.0431367139281584,5.72172494631453e-05,0.0490391116473399,8.14373821087638e-05,1.76883849072389e-05
7.0769663867094e-07,2.97863382357038e-07,1.00890994724119e-06,2.13426571412802e-07,6.88564522269353e-07,1.94720025392492e-07,5.85385532425356e-07,8.60736746853648e-05,1.68517429240345e-06,1.95863519846477e-07,1.68295809675401e-07,0.00146246586514241,0.0139676818371142,1.38259806239563e-06,4.06607315324116e-06,0.00968209692660188,1.0134668571884e-06,0.974787828049332,1.26117881723097e-06,3.8442999193051e-07
1.34228801297607e-06,5.51714156001553e-07,1.61547209921494e-06,4.09319836475961e-07,1.17202221541526e-06,4.29145404313202e-07,1.0492435824387e-06,7.94875299362879e-05,2.87601401829401e-06,4.01652963570122e-07,3.32595752884186e-07,0.000680738471502244,0.0139098057162371,2.12286115378045e-06,5.7702068883554e-06,0.979022360467126,1.63836251661181e-06,0.00628513038548961,2.08900312945817e-06,6.7752797899897e-07
0.00752504140286524,0.117394284498255,0.000161576439470274,0.772374921788647,0.00193983237960812,0.000735803085826971,0.00440643776405671,4.37136480695726e-05,0.000359973689232017,0.0182903156499458,0.0700757567042167,2.38612205480077e-05,1.65575622932777e-05,0.000132100068452703,7.42262976961751e-05,1.69667350314776e-05,0.000400281651506639,1.62575712457791e-05,0.000249370210746548,0.00576272163228584
4.19662318082372e-05,0.000823417087698387,1.19449661539889e-06,0.931181049765605,8.00117457650563e-06,3.07836030160478e-05,1.76921698275303e-05,5.06889511192172e-07,2.65656818266322e-06,0.00963934132941952,0.05822392082432,3.1331714065609e-07,2.38142782747938e-07,1.02194290565837e-06,6.91904120933276e-07,2.55449804107968e-07,2.37972352674211e-06,2.33348488196986e-07,1.86423825421407e-06,2.24717923964326e-05
2.74231726305988e-06,1.16805594552088e-06,5.77567596374308e-06,8.16547204910177e-07,3.06493393037962e-06,6.59760788121209e-07,2.35538974404621e-06,0.00251730216246686,8.15731546554085e-06,7.10310815697521e-07,6.33130140849092e-07,0.946362324856054,0.0303701792359528,8.6796139419704e-06,3.24995802172023e-05,0.0020682021968968,5.1287449608834e-06,0.0186014626897097,6.53964017820947e-06,1.59784235978471e-06
2.12214643376658e-06,6.36397733880225e-07,0.000107256429483572,3.14246440060442e-07,5.48221369018803e-06,1.8400051447794e-07,2.2426282384901e-06,0.000110897923814749,4.05077040536468e-05,2.32456582816535e-07,2.14845710551114e-07,1.04335981007779e-05,3.12312728577908e-06,0.000427877851492858,0.999176562019978,2.32723125658093e-06,2.71529813973402e-05,2.79188778003661e-06,7.83494919197182e-05,1.29081809264597e-06
9.82192282343142e-07,4.16388402980474e-07,1.51438714777382e-06,3.01805779471704e-07,9.6087647890697e-07,2.82288420698803e-07,8.08351855838973e-07,0.000191914046355772,2.42301132318642e-06,2.80010409418091e-07,2.40727977939242e-07,0.00746180805634636,0.95205370980228,2.11356120649012e-06,6.59401678195833e-06,0.0128854031909212,1.4499298973177e-06,0.0273864203676327,1.83942641872828e-06,5.37562080944741e-07
0.857755001671013,0.000760040135000027,0.000134073631775654,0.000220435770701148,0.0113869070930582,4.26887189362229e-05,0.124534930082026,2.41474206089179e-05,0.00100210617318794,0.000108491439167719,0.000100917284514208,1.02808071872267e-05,6.54148590888182e-06,9.89776546217966e-05,5.39899218366225e-05,7.09199775144066e-06,0.000683079925077741,6.47002724107529e-06,0.000355118326378994,0.00270871043400717
9.93936115351663e-06,1.00415316627112e-05,6.13465201908317e-07,1.86098420000945e-05,2.16853469435361e-06,0.99985121878086,3.72000727742734e-06,4.08309117033624e-07,1.47380396732672e-06,7.02832400453311e-05,2.47066215580236e-05,2.77185418916206e-07,2.34573091654348e-07,5.48397160256503e-07,4.58376416252482e-07,2.74044148852722e-07,9.9333974628672e-07,2.22569517987291e-07,9.48515251012807e-07,2.85950171135353e-06
0.000633054383458708,0.00771829659776445,1.69177366176607e-05,0.266581802396286,0.000103908442214629,0.000730305235866219,0.000216729307355838,7.70361394591535e-06,3.98750371326568e-05,0.593924563101832,0.129646361923424,4.76813270482739e-06,3.66495509377731e-06,1.45892095993649e-05,1.03046910803951e-05,4.01164587008013e-06,3.32464464018163e-05,3.5653361564746e-06,2.75142440013448e-05,0.000278817563193413
2.5702581035147e-06,1.09426939938552e-06,3.88897583553068e-06,7.96159995930569e-07,2.53059748691514e-06,7.4268636434625e-07,2.131996604631e-06,0.000333011783775097,6.22331585019568e-06,7.37419669177401e-07,6.34818482188073e-07,0.00653555497612043,0.285598751099207,5.34919341413962e-06,1.56363718092519e-05,0.124132286942265,3.79745104373433e-06,0.583348138470807,4.7169727553581e-06,1.4062410117015e-06
4.37883698208608e-05,9.97645327805566e-06,0.00186828263476044,3.29625681911237e-06,0.00125311368367446,1.13047753195269e-06,0.00010691787572094,9.907956269478e-06,0.00206334776196669,1.87814430854443e-06,1.88634105336225e-06,2.89557022577856e-06,1.47481257169585e-06,0.000944375910788963,0.000112624977803251,1.3992206552929e-06,0.991352665273779,1.45813744002923e-06,0.0021825461281784,3.70340133537986e-05
1.59146073243194e-05,3.94579400095993e-06,0.00648160568627889,1.318307215778e-06,0.000156215103384573,5.41383714851824e-07,2.55819424268166e-05,5.94001706437729e-06,0.000652060972383751,8.30902579564451e-07,7.90715141445094e-07,1.53248417919957e-06,7.65326864495375e-07,0.00141609814077954,0.000132233313438641,7.29873678700856e-07,0.00189282371795944,7.31800084169832e-07,0.989198577395758,1.17625157422284e-05
8.32145191942108e-06,2.71063288406657e-06,3.86661595216126e-05,1.60147054266937e-06,1.15252885957474e-05,1.13838494520521e-06,7.16261345015636e-06,0.995773040521006,5.28624516628345e-05,1.31047822705467e-06,1.16468610634165e-06,0.00267815825220951,0.00027382228367339,7.26251587279295e-05,0.000658709663049114,0.000133532353953775,2.66314879176115e-05,0.000207774889615313,4.48321201062584e-05,4.40965188586505e-06
5.85278975226109e-05,2.06827280633434e-05,0.000129362763070595,1.36988086740297e-05,6.22116232995377e-05,1.20207527142696e-05,4.70089169086613e-05,0.0802905086066708,0.00021166755407094,1.22868502771543e-05,1.05090162766386e-05,0.776301588421826,0.0846953735058156,0.000195431572075918,0.000907540095922715,0.0257274692061515,0.000110391172635122,0.0310017607757302,0.000162677917062042,2.92818152327558e-05
5.94393800642777e-05,1.70588173148624e-05,0.913990824986158,6.42304144623455e-06,0.00053434857272287,2.53539989420834e-06,9.76213413162641e-05,3.59956704443276e-05,0.0016607543547756,3.95639982193432e-06,3.9198848187004e-06,9.22142229824024e-06,4.46971714166102e-06,0.0529704177138892,0.000994432663206954,4.04709363447188e-06,0.0130472042524466,4.28877756629191e-06,0.0165063326885221,4.67078225174963e-05
5.64128311933507e-05,1.63380806221295e-05,0.755688973306447,6.68119226672394e-06,0.000305247372255175,3.23519002249497e-06,7.55965260603586e-05,8.39058228428337e-05,0.00206567352539707,4.51011989726537e-06,4.30286623719327e-06,1.90546883745407e-05,8.7839449667272e-06,0.198745764140912,0.00576189026034555,7.83998943344791e-06,0.00411034634991108,8.25048428234584e-06,0.0329875064701602,3.96868383721874e-05
1.92852695793577e-06,7.86802570136583e-07,3.08342806646473e-06,5.54234859449049e-07,1.95043476060356e-06,4.75642654126615e-07,1.60442574322114e-06,0.000423297487969703,5.04783537459533e-06,4.96391424953986e-07,4.31208646737216e-07,0.00927363212578354,0.0284156138899134,4.358092381845e-06,1.37074814252054e-05,0.00981511375168614,3.00895590836754e-06,0.952030088100686,3.77831626466655e-06,1.04286692272923e-06
3.92183615988973e-06,1.59217421496267e-06,7.98254192393038e-06,1.09188662275297e-06,4.33652266860178e-06,8.80435298786665e-07,3.32898743149716e-06,0.00436097304997831,1.22613852135496e-05,9.50669518897156e-07,8.40411705147113e-07,0.939170700521971,0.0278683768305769,1.20433401186454e-05,4.58479832984552e-05,0.00317420634914826,7.27912364328273e-06,0.0253118609278291,9.31805507927381e-06,2.20696759832829e-06
0.000165265011946481,0.000298264663467081,7.98734012785569e-06,0.000889174765696073,3.40460468793389e-05,0.99189179673959,6.23303717810616e-05,4.3344943007068e-06,1.8245855049281e-05,0.00504517581452038,0.00148137107262656,2.86181080156264e-06,2.34405657356047e-06,6.9562009984128e-06,5.31665226113488e-06,2.65396199199733e-06,1.36980473789479e-05,2.2438166134398e-06,1.22335807529248e-05,5.36996966427261e-05
3.23960833333243e-05,7.50706755463095e-06,0.00814570004374099,2.69791244094382e-06,0.000186318155428176,1.29082285170583e-06,4.36830723845658e-05,3.03225855585805e-05,0.00142520866935796,1.83024224163991e-06,1.68115691570066e-06,6.83219662941647e-06,3.21368458217789e-06,0.00328765545583862,0.000884982666490454,3.06994632839739e-06,0.00157032507133435,3.05086069757989e-06,0.984341183482555,2.10508237357313e-05
6.87704319837736e-06,7.65622015780826e-06,4.21470790508814e-07,1.47048771273957e-05,1.51073048236053e-06,0.999882635376656,2.61469625615523e-06,2.73193536476697e-07,9.97657249280885e-07,5.7516903507023e-05,2.00424397244555e-05,1.87045935698764e-07,1.59388957318004e-07,3.74006091475453e-07,3.08842855995987e-07,1.86681146594866e-07,6.83480482624165e-07,1.51721257509896e-07,6.50448983033175e-07,2.0477756035462e-06
0.000167747818659646,0.997999423754151,3.15914694404183e-06,0.000925872321143818,4.79266980205479e-05,9.65632472352959e-06,0.000115333416995666,7.61836023006067e-07,7.92694762761374e-06,0.000117159260422199,0.000145325357793396,4.02659127635866e-07,2.80878106313685e-07,2.48887364433381e-06,1.38603146735347e-06,2.98880240180855e-07,8.52469119334877e-06,2.7780895405047e-07,6.04630068788518e-06,0.000440000994074582
6.90737300896176e-05,0.998856302209992,1.63486993005066e-06,0.000608844535540232,2.35517249881832e-05,5.20808865136723e-06,5.4121071673722e-05,4.02435036905261e-07,3.90425804330237e-06,6.83458759422594e-05,9.16600493029199e-05,2.16417868021277e-07,1.5206206346537e-07,1.28157063633821e-06,7.20057380890921e-07,1.61556034804067e-07,4.32880940030903e-06,1.51052481745505e-07,3.05216896505438e-06,0.000206887455978877
3.12750306894022e-06,3.87566739415324e-06,1.92754496386055e-07,8.79798564764272e-06,6.9523542336232e-07,0.99992774265143,1.20757303903701e-06,1.24775072971751e-07,4.4584878330547e-07,3.87084455330275e-05,1.28838196761723e-05,8.5477256349657e-08,7.23112977062006e-08,1.71696312250405e-07,1.40764868535385e-07,8.3577390265196e-08,3.13013831920364e-07,6.87794566870762e-08,2.92965683515253e-07,9.69154337788384e-07
2.6246080980064e-06,1.06395701765004e-06,3.28942331708681e-06,7.55211439251235e-07,2.42002486054267e-06,7.2451729743213e-07,2.10551658508793e-06,0.000228768653010863,5.99398580989293e-06,7.08281218327353e-07,5.96372726035345e-07,0.00233176248237517,0.0226710269539089,4.42326156109067e-06,1.26334251543841e-05,0.918543530599178,3.41174302290594e-06,0.0561784935097779,4.31283381322473e-06,1.35463982853135e-06
0.000672611854821057,8.18493198345323e-05,0.000199370585191789,2.14720160852383e-05,0.984478387700946,4.65477055991699e-06,0.0071072279688015,9.0932131594534e-06,0.00101255504205267,9.94811867152531e-06,1.05643238013731e-05,3.3518319653904e-06,1.93276830161872e-06,0.00012033005220559,3.83562380898081e-05,1.93206491710726e-06,0.00519774068719048,1.93222714712821e-06,0.000489509593010327,0.000537179623247684
0.000618192344913101,8.40857794745198e-05,0.000152638495830839,1.87269579367612e-05,0.989362921831119,4.08198586092433e-06,0.00570417327860233,6.71822676726903e-06,0.000795362404449488,8.92664186547878e-06,9.05387944763685e-06,2.42033572676845e-06,1.41559468852402e-06,8.95051670645782e-05,2.83042887431557e-05,1.44127974131854e-06,0.00205885023831655,1.39258850771897e-06,0.000486310449367445,0.000565478231576708
9.30533441838133e-06,2.88666197765081e-06,0.969453992055735,1.17026331386464e-06,6.3464581067902e-05,5.14283331775494e-07,1.38633996127522e-05,8.8202958503037e-06,0.000260742387917262,7.53295032207398e-07,7.39608498526342e-07,2.21751026931261e-06,1.05351597132818e-06,0.0255587610468419,0.000334789813347361,9.43315355302242e-07,0.00120825833023759,1.00692457270622e-06,0.00306967806617016,7.03931047876488e-06
2.97898687390026e-05,0.000324818501123722,1.02415873703159e-06,0.123628176463956,6.4071031130653e-06,2.55259762556594e-05,1.33460438388434e-05,4.38931357715166e-07,2.15593460140454e-06,0.00769210553210932,0.86825452528586,2.73457981428755e-07,2.06994830468831e-07,8.8244317113727e-07,5.96728318783429e-07,2.18560470591021e-07,1.99031142207075e-06,2.01781401943007e-07,1.53388398652932e-06,1.57820387254247e-05
0.000131436387464469,1.51225832907111e-05,0.000749039439163407,5.75430644532935e-06,0.000446285834635742,2.99755287552206e-06,0.000138207967461573,5.31448563206271e-05,0.993187166443199,4.05719803546198e-06,3.56270826631952e-06,1.20170721525398e-05,5.77644970657042e-06,0.000654126549839682,0.00039690653656127,5.84915413096466e-06,0.00168943782800586,5.5076468841987e-06,0.00245089625315106,4.27072324098397e-05
5.86790374913265e-05,9.13147802250661e-05,3.02348503515467e-06,0.000223437019656769,1.24802000630385e-05,0.998226927288537,2.22001784371595e-05,1.62125554166667e-06,6.89274136995546e-06,0.000986412387423352,0.000330172848408192,1.06457714298981e-06,8.71931115428401e-07,2.63427306803348e-06,2.01400479052317e-06,9.90371425796904e-07,5.14897085912005e-06,8.34239709196609e-07,4.61974704120862e-06,1.86606626591275e-05
0.000215542934864675,0.00188186104153095,5.7680253213956e-06,0.0515549113942995,3.48344940128079e-05,0.000389543892705842,7.49255721346839e-05,2.78341393960269e-06,1.37624724317251e-05,0.889262633943041,0.0564383996929056,1.77582096585225e-06,1.40051393353562e-06,4.96768155091275e-06,3.60096692963534e-06,1.55297715892433e-06,1.12522834776619e-05,1.36094059962644e-06,9.42009955834698e-06,8.97018386380381e-05
