"","Abaurregaina-1","Ahetze-2","Aia-3","Aldude-4","Alkotz-5","Altzai-6","Altzuruku-7","Amezketa-8","Andoain-9","Aniz-10","Aramaio-11","Araotz-12","Arbizu-13","Arboti-14","Armendaritze-15","Arnegi-16","Arrangoitze-17","Arrasate-18","Arrazola-19","Arrieta-20","Arrueta-21","Asteasu-22","Ataun-23","Azkaine-24","Azkoitia-25","Azpeitia-26","Baigorri-27","Bakio-28","Bardoze-29","Barkoxe-30","Bastida-31","Beasain-32","Behorlegi-33","Beizama-34","Bergara-35","Bermeo-36","Berriz-37","Beruete-38","Beskoitze-39","Bidarrai-40","Bolibar-41","Busturia-42","Deba-43","Dima-44","Domintxaine-45","Donamaria-46","Donibane Lohizune-47","Donostia-48","Dorrao-49","Eibar-50","Elantxobe-51","Elduain-52","Elgoibar-53","Elorrio-54","Erratzu-55","Errezil-56","Errigoiti-57","Eskiula-58","Etxalar-59","Etxaleku-60","Etxarri-Larraun-61","Etxebarri-62","Etxebarria-63","Eugi-64","Ezkio-Itsaso-65","Ezkurra-66","Ezterenzubi-67","Fika-68","Gaintza-69","Gamarte-70","Garruze-71","Getaria-72","Getxo-73","Gizaburuaga-74","Goizueta-75","Hazparne-76","Hendaia-77","Hernani-78","Hondarribia-79","Ibarruri-80","Igoa-81","Ikaztegieta-82","Irisarri-83","Itsasu-84","Izturitze-85","Jaurrieta-86","Jutsi-87","Kortezubi-88","Landibarre-89","Larrabetzu-90","Larraine-91","Larzabale-92","Lasarte-Oria-93","Laukiz-94","Legazpi-95","Leintz Gatzaga-96","Leioa-97","Leitza-98","Lekaroz-99","Lekeitio-100","Lemoa-101","Lemoiz-102","Luzaide-103","Makea-104","Manaria-105","Mendaro-106","Mendata-107","Mezkiritz-108","Montori-109","Mugerre-110","Mungia-111","Oderitz-112","Oiartzun-113","Onati-114","Ondarroa-115","Orexa-116","Orio-117","Orozko-118","Otxandio-119","Pagola-120","Pasaia-121","Santa Grazi-122","Sara-123","Senpere-124","Sohuta-125","Sondika-126","Suarbe-127","Sunbilla-128","Tolosa-129","Uharte Garazi-130","Urdiain-131","Urdinarbe-132","Urketa-133","Urretxu-134","Urrustoi-135","Uztaritze-136","Zaratamo-137","Zeanuri-138","Zeberio-139","Zegama-140","Zestoa-141","Zilbeti-142","Zollo-143","Zornotza-144","Zugarramurdi-145"
"Ezkio-Itsaso-65",45.1543694400837,42.7814207650273,21.3209494324044,46.2409253106927,38.3072100313479,55.8767361111111,56.0915979140278,21.1455108359132,25.0191064079952,41.8547140649149,39.40755644981,38.4306184771301,35.1345755693581,53.7185534591195,51.3128615932354,49.5476563082197,46.3916834339369,38.9994815966822,42.71834625323,47.4796325186341,52.6535595923351,21.5221878224973,14.861111111111,45.2144335995268,19.4510582010581,19.2739200943534,49.9322372806043,48.3281412253375,54.1084010840109,56.6452565522333,51.7627270688495,19.4744976816073,49.9065420560748,16.0557886214763,31.5966822187661,48.0996884735202,40.3949882422104,31.3200442967884,50.6934523809524,48.1793154761905,41.5103936311367,46.7134685387416,24.1431510875954,46.141011443337,51.9502198375438,38.6489306207616,44.6840162421557,27.407243599194,35.7650695517774,36.3897596656217,45.9246780473195,23.6858762051961,25.5607235142118,42.7623456790123,42.5931677018633,18.9987978705134,46.5218253968254,56.8413457887143,38.8768675940236,34.4025157232704,28.9013815402704,48.8020143122184,40.1957753735188,42.5683181515219,0,32.5785677485831,50.407382567007,46.1125922634476,26.2949878560388,50.0534045393859,51.2137967351237,23.9044675057039,50,42.2153209109731,33.17522032141,51.8550660139445,44.1381100726895,25.5529835390946,33.4516415261756,44.9457364341085,31.356554967666,22.0964360587001,50.6586559857588,49.8995363214838,51.5525870317215,44.6645536185948,51.8219461697723,45.7069143446852,50.2640557780745,44.4470164609053,55.0345119732875,51.6847265221878,26.3324791300061,49.4616977225673,19.4975598935225,40.8329647648533,48.8628064684403,28.6038124678,41.6142931431543,44.7321892875715,47.2984919396776,50.4524180967239,44.6671110123676,50.1513473606497,42.4327122153209,26.3384117170824,47.6661433804291,44.8604528699315,55.0646401118099,49.3730034915682,46.9561157796452,29.866048428645,30.8583186360964,35.6755260243632,43.0779902512186,24.2400824317361,24.53933747412,45.4442719116632,42.0833333333333,53.7496279761905,31.2631967515688,55.6512386886219,44.8216128556685,44.3474563738539,56.0038005812654,48.7133984028394,36.6685095090668,37.7015080603224,24.328402149113,50.1222147701021,36.1697722567287,53.3042371340244,52.4876441515651,17.0027434842249,55.5175983436853,48.4743991640543,46.3871635610766,45.8887171561051,48.5119047619048,16.900352733686,19.0424750146971,43.9606013478486,47.2982547088301,44.5797230245131,39.9114583333333
"Ezkurra-66",40.4664570230608,38.163544106167,28.9612403100775,40.8118899733806,30.5180533751962,51.0738505104702,51.0858720063088,29.2912513842746,31.0613086038124,33.766769865841,45.9374533512465,44.1728285517105,33.1074576020143,49.7742782152231,47.0009657529158,43.7498134049858,42.7384684281236,46.282450674974,48.9958592132505,51.8173363095238,49.4933612858141,28.3632336655592,30.8508132773974,40.4065763163741,36.0329726944873,32.9892949427832,45.2329031300994,52.0280811232449,48.9250814332248,51.5468796214138,48.2547169811321,30.4437564499483,44.8514226283337,30.2432551968155,42.2114671413737,50.6344253770151,48.0757341576507,19.5718722271517,45.9646769505924,43.9876294805872,47.640457733481,50.5052083333333,37.9289026275115,49.9659863945579,48.6565158978952,31.19644723093,39.5570837030464,30.8431155407899,33.6805248415155,45.6253270538985,50.7716535433071,28.0082559339525,39.2339544513457,48.1865018031942,35.303265940902,29.9439775910363,51.4802394614601,53.4132055378062,26.8745392893999,25.4278215223097,21.9305218223301,52.143605870021,47.5868593051256,33.8443851060673,32.5785677485831,0,45.9827337413544,49.3576620679425,25.1127819548872,45.3446995022658,46.5423447860157,34.4515701017248,53.6567553468962,47.5997926386729,23.9712208871087,46.414085134834,40.3558428051407,29.9029709771595,32.7097681996593,50.7505175983437,20.7805255023183,31.2860892388451,44.4617784711388,43.6480908152734,46.0345717234262,41.3703703703704,46.9954824853736,48.4702842377261,44.8413936557462,50.311695002576,50.3764849755416,47.4651162790698,29.7917588087866,50.6220839813375,35.7268755091461,46.2325581395349,52.9049111807733,17.9566563467492,34.1614583333333,49.9866071428571,51.1770833333334,52.7083333333333,38.3711615487316,44.9578527062999,48.4003554765608,39.0144478844169,50.6708595387841,37.4419831223628,52.0179977502812,45.984375,51.1694352159469,22.3735810113518,32.8541988665636,44.3005028098196,47.8286014721346,27.3219814241485,33.664370880545,49.5851818988465,47.4291602266873,48.8180937476712,36.2333629103815,51.4085134833965,40.2834994462901,39.4134636747389,51.3113897596656,50.99533437014,26.9350313768918,31.4270833333333,27.5925106884858,45.0544857441409,36.3400725764644,48.9391100702576,46.4108910891089,34.5712813718996,50.7983411093831,43.4402332361516,51.6562986003111,50.249889429456,50.8938754350885,35.0430558622212,32.0376094796496,35.6334371754932,50.5214359887257,47.061266874351,36.0824204486176
"Ezterenzubi-67",40,29.9708293913591,50.3558346415489,20.5208017272842,43.5759565315825,36.3340114526823,36.2780536121768,50.9075278463034,51.1289961994188,40.8287139742538,56.6225749559083,56.8472006679554,49.4707333482844,21.69726946797,20.2880426618596,16.6308192333428,30.4720398460493,58.3352110560313,59.6261355695318,62.6333634719711,22.157599882058,50.3912187585657,50.2650470725588,33.762467191601,53.6137814541571,51.1881995555465,19.7386942198262,61.8290328242935,25.2378725613052,36.4795147291222,25.222474174855,49.9365576951784,17.5265384807971,50.5605314226004,54.4082079695288,61.9397427217333,58.189880020866,47.932015573525,25.0364470790338,22.2256074625742,57.9349901798882,62.6977848101266,54.5560907532739,61.8018119197365,22.5527426160337,43.9662608917759,32.4138106791168,51.3355114060443,50.4761904761905,57.5724884548414,60.5224446466485,50.2195375157758,56.2334032145353,59.2357850808555,39.456068913616,50.437439451524,61.9077757685353,37.3165194166809,41.3505274068654,45.2181046130091,48.6958789775691,62.5628096249116,59.6242994205377,42.5399321154038,50.407382567007,45.9827337413544,0,61.1956996736177,49.60988151129,14.8888888888888,21.7475495750255,52.2174951485296,64.3608029582673,59.4217330538085,47.5694757398228,23.270341207349,36.4245592918578,51.2588155193789,51.2485025456724,62.0964360587002,46.4206123737374,51.3557779799818,20.7759979345616,24.3710071879085,19.5999835671196,39.0743713215623,18.5208894878706,59.1548927263213,16.8370387061238,61.3551680453089,36.0927815801032,18.1021388371659,49.9148698223539,63.734908136483,53.835230108815,59.789813361242,63.0055623388957,48.285639764513,41.3661325509666,61.1919831223629,61.7258137432188,63.6954992967651,23.676165479315,23.1142707866845,60.2598425196851,55.9108974836674,63.3200636942675,41.5466666666666,37.2172856383382,26.3867608031645,62.3212501783931,48.0939960752167,50.6356658469335,57.5586502944994,60.3487407161529,48.8388814250883,52.0354955630546,60.0937382827147,59.9496981891348,31.1432247429082,52.9544773884397,36.9100821190726,33.4683643687244,31.0931928963424,35.4585486431344,61.83552055993,42.7461810220431,44.3187802192541,50.3928447031895,16.7219455135461,52.2684458398744,32.5458078281998,25.9627892905762,51.7877636187496,34.5849268841394,29.9240362811791,61.7117633023145,61.2623774692741,62.1294838145232,51.1398017736046,50.6562607971059,40.5533215470124,61.0390976006118,59.8396424815983,38.6637486479008
"Fika-68",56.9695599758891,55.2891919228553,48.9053562142486,57.2301587301587,52.6794804282956,63.9803774528184,63.2663028581396,50.6770175568928,51.0475449900022,54.0338970479158,30.082114735658,34.795875999001,51.1145887671709,62.479058184288,61.3388652164163,59.5767613038907,58.3778979520305,32.9193411952032,28.424107142857,20.664368720795,61.9356540084389,49.5446103558428,47.7507467476363,58.4820031298905,45.1557678540571,46.0519277913974,60.4112554112555,23.2159028710752,63.7291178766589,64.397693452381,62.2830018083183,48.8504425653958,59.1100396202437,47.6829599960441,37.4855030027443,31.4836410754777,26.9231192170538,50.1206597222222,59.2590926134234,59.2685914260718,28.9642693932865,23.232164660736,45.8960971635932,20.1383928571428,62.6767562966301,54.7468829803215,57.3684163059163,49.8651660352128,48.756119270138,37.6164146543293,27.679923527784,49.4747317410869,42.5204613095238,29.0613197067318,55.3677621283255,47.3149384364337,21.5651661406377,64.3528693528694,53.3952677644267,52.1193741209564,47.9610703794219,22.9850691699032,28.3495277654155,53.9792008757526,46.1125922634476,49.3576620679425,61.1956996736177,0,48.4473124660041,60.2534200493385,60.8833788292387,47.1652326558868,29.044873714685,28.2420448617631,51.0363487087625,59.8911066258005,57.1323914181057,49.5427952037595,51.316157325547,22.9109623015872,49.2407859981733,48.7218460356337,60.0456006578456,58.8294156518456,61.4945853730901,57.3003194888179,61.370693295576,25.8134611098729,60.6227106227107,18.3520609337094,62.6548372513563,61.4283237996187,49.1469883525958,24.134300595238,45.6047282573104,32.6734021741821,25.564526176771,47.3140730851011,55.1501333133986,31.1066187481281,21.7990208365794,25.7487271638214,56.9958202716824,60.0265376984127,23.5485754030354,42.2820550857934,24.755877034358,54.9594973124385,63.6089100193696,59.0723270440252,18.810065842776,48.1521040399545,51.0427312449086,35.3794304653679,32.1130588987731,49.4955001730703,49.1372767857143,21.0142335494447,25.4020094300031,63.4821897262842,50.2037450396826,64.057819575061,57.3055493648318,56.598716880407,64.7709178308548,25.1180555555555,52.1559702214929,52.4598183088749,48.5156752212827,59.5936608081719,49.7857515463149,63.0418041804181,59.875415282392,44.2131378212249,64.3375065206051,57.3404548759999,22.3974116161615,20.3939820995895,20.2508680555555,45.563578464045,47.0053568342837,55.8430362740708,22.9271781857988,24.6300022356359,54.3614548181477
"Gaintza-69",42.6939203354298,42.4153569473767,27.7467700258397,45.2147163775071,31.8808777429466,55.1614583333333,55.1612064482579,24.9243263196751,28.3256053580628,36.02266872746,45.0753843857292,43.5175736961451,30.2717391304347,52.1428571428572,50.3263610740246,48.326626425218,46.7816091954023,43.9044652128764,48.3643892339544,49.9285714285715,51.8935309973046,26.3964562569213,26.2055641421947,44.6278604754499,31.7759623169205,28.2517534145441,49.6241575946086,50.0728029121165,53.5519421860886,56.4078995939461,51.6064887493459,28.0598555211558,48.3400089007566,26.1945304437564,40.3564011274291,49.4539781591264,47.0041215868109,24.5356403430937,50.1011904761905,48.0985863095238,46.9789590254706,49.9375,34.5116655626701,49.080893226856,51.8753260302556,32.1283255086071,43.9991866311742,29.9847422173003,31.5544270258335,44.2229199372056,49.758530183727,26.1786819991154,36.9476486246672,48.500772797527,36.4751552795031,27.9301194161874,48.7290409121395,57.1018455228982,34.3092662103481,28.8106486689163,22.1329211746522,50.2281122092443,45.5978180745983,37.3820632452048,26.2949878560388,25.1127819548872,49.60988151129,48.4473124660041,0,49.8104880581516,49.4433160309938,31.0268317853456,51.8414188836724,47.5997926386729,29.0049695890816,49.7923156801661,41.8787608647203,27.0100095679693,33.8220940550133,47.2101449275362,25.1675485008817,29.4038245219347,48.816322998566,47.3412085081328,51.3128859805831,44.7354497354497,50.4528985507246,48.8940568475452,48.594422192553,48.3274453521749,55.5129451047819,50.6085065605189,27.7288810260945,51.0679108346293,32.3035621713693,46.046511627907,50.4127481713689,24.5595054095826,35.8524626699353,48.390625,49.4401041666667,52.2760416666667,41.2475893784305,48.6371354743448,47.2006220839813,36.7484888692319,50.167714884696,41.081223628692,55.2594675665542,49.049847708194,48.3382551987203,23.4326930153823,31.0241407227496,41.9450606329488,47.939762655851,26.6666666666666,28.1389320891653,46.7609666987583,47.2385368366821,52.9423363095238,34.6938775510203,56.0502892745884,43.09449981543,43.5662445382508,55.8602117757048,50.8005628378879,31.0706914344685,31.7576703068122,26.4278342916113,48.6755485893417,35.5641821946169,52.3507676294562,51.9541852985016,31.233164053875,54.8833592534992,46.8759811616954,50.0322150633193,48.8286893704851,49.0402132859365,29.789504673585,27.2657687495399,39.7040498442367,50.4163576126193,48.6782376502003,38.4350547730829
"Gamarte-70",39.6528563881971,29.6717827626918,50.0822172619048,20.4280641233765,43.5650342285413,33.5654293213348,35.055318830829,50.8541666666667,50.4153686396677,40.6645898234683,55.7781282860147,55.6986362620165,48.8549817423057,22.6088597087012,18.0418719211822,16.3797025371828,29.4604424446943,57.4045002616431,58.0855503390715,62.0944881889764,21.5203206724601,50.2574404761905,50.2306779409583,33.2019704433497,53.4890965732087,50.8549107142857,19.118786794843,60.9276729559749,25.7831112242876,35.4071067821067,24.4265434880576,49.8803952158086,14.9573895492262,49.7451898075923,53.1424584485809,60.9538784067086,57.196261682243,47.7330650570087,24.9262503743635,21.1514175900967,56.7001488095238,61.6325459317586,52.8267319388815,60.7243460764588,21.9405760207646,44.4584647739222,32.7801339285714,50.9412202380953,49.4236760124611,55.8175105485232,59.973586899102,50.6782557016566,54.7887323943662,57.6323987538941,39.6870109546166,50.4338459252656,60.8477690288714,35.5102587658857,41.4523067794096,43.9546485260771,49.161103693814,62.4986793449551,59.058762350494,42.2988505747126,50.0534045393859,45.3446995022658,14.8888888888888,60.2534200493385,49.8104880581516,0,20.2479213907784,51.3695119233341,63.422712933754,58.5945663531871,47.5921357554011,21.8774762652313,35.1781970649895,50.8296246847649,50.0886802295253,61.0328638497653,46.5341035325483,51.155636052625,19.5295181009466,23.6856549473371,19.1898962927,38.8516746411483,18.7756166629405,58.140625,18.1004709576137,60.3656727488503,34.699564368334,16.4046942830093,49.6449000817176,62.7638453500523,52.582350599592,58.0729166666667,60.9426013691417,48.208722741433,41.9780219780219,60.7086614173228,61.1916010498688,62.8158980127484,23.1266352694924,23.4211309523808,59.1222570532916,54.1935963152812,62.202852614897,41.8979266347687,36.0518702990968,27.6721237945727,61.2083333333334,48.2369084705533,50.3063343717549,57.1670765332737,59.4731670445956,49.6827873114925,52.0888292719279,60.0440364233468,58.6604361370717,29.7290855545572,52.1305611446457,35.1347216002388,34.0466044372294,31.9055082848186,34.1837121758381,60.3918495297806,42.1885446846445,43.9323150643905,50.5430502934403,16.7480314960629,52.1022430881586,32.1973797756334,25.6948063913237,50.1038421599169,34.1854505647609,28.609418490935,60.6729264475744,60.8216328653146,62.0219435736677,50.4101765316719,50.5512287988924,41.2035583464154,61.2790610749795,58.5871271585558,38.7171398527865
"Garruze-71",40.2618282039504,30.2484126984127,50.3456342917516,24.9701909289864,44.1933760683761,35.6649198754461,37.4879066439576,50.6391970417327,51.6061084781464,41.9957872564507,56.3461538461539,55.8581506676745,47.9241622574956,19.5932539682539,20.5823475887169,22.4579047619047,31.1238095238094,56.7462845010616,59.0899470899471,61.7756512493355,20.7796376977757,50.4460040751642,50.9072444143534,34.5751633986928,52.9090498758745,50.5652403592182,25.1912320483748,61.5948963317384,25.8347153123272,37.0092823183155,26.438492063492,50.8438818565401,20.8602720367426,49.8832127787824,53.849711859266,60.7549175970229,57.1879936808847,47.6084656084657,24.6527145890202,23.9915074309978,57.5752773375594,61.9701810436635,54.2153765139547,61.2396069538927,20.4256047466909,44.4502857142857,34.1091238397102,51.0478454456268,48.6383811028361,56.3135366506153,60.4263476727245,49.4303797468354,55.6848072562358,57.5724065297525,40.5502645502645,50.7670283303195,61.3699047619048,37.7247819711353,41.7245918904687,45.7131354957442,49.536598209584,61.9762159955086,58.9398734177215,42.9532894238777,51.2137967351237,46.5423447860157,21.7475495750255,60.8833788292387,49.4433160309938,20.2479213907784,0,52.3786919831224,63.2746666666667,58.6804451510334,48.3457183297948,23.4099181073703,36.9639065817409,51.2683367185737,50.848828420257,61.1534391534392,46.7981072555205,51.6371443907676,21.7250530785562,24.3255848943052,22.9551894480804,38.3982683982684,21.6749811035524,58.230322239831,18.8239308462238,60.8237418190025,37.5562169312169,21.067786819369,49.4365330520394,62.4218335983042,52.3357811593106,58.0084521922874,61.6053333333333,47.9831490258031,42.4416135881104,59.653887113951,61.7408337136772,62.6144834930777,25.5454614278143,23.2548486906648,59.5836172306761,55.4377637130802,61.9935691318328,41.4854988845296,37.9762541720808,28.043758043758,61.3972530375066,48.3149025803054,50.481456405627,57.5185185185185,59.9301075268817,49.873417721519,51.679915209327,59.7743962449845,59.3733543970511,31.6925300471626,52.3756613756614,37.0839652209078,33.4537016074258,33.879173290938,34.9992393123383,61.3036565977743,44.0302893309223,43.729399255715,49.8364978902954,20.3118819412748,51.6402116402116,32.4760320101418,27.2059763502716,51.6497404649063,33.7671284730108,28.4337777777777,60.9883412824589,61.5928270042194,62.586115527292,50.9110057925224,50.9264274430151,40.9068850470124,60.9501061571125,59.2940552016985,40.1653333333333
"Getaria-72",46.417714884696,44.522897281518,22.0531561461793,47.1502514049098,39.6336996336996,55.9415753781951,56.528489711017,26.2558139534883,23.8150437918598,43.469703670942,41.4464845499328,38.8460021689835,35.4639709694142,53.7165354330709,53.491568234158,51.0275165447579,48.0586654724586,41.079958463136,44.4091984619935,48.0078125,53.6762503743636,24.6592838685861,24.5105615662029,45.4373102273569,26.1941561787001,23.4421065583855,51.2928348909657,48.0469504494465,54.9375678610207,56.4164941338855,52.82719377059,27.1620227038183,49.8306217963004,20.8683473389355,35.9780492958062,47.6963078523141,41.4609553249429,33.882727003845,51.4602429391162,49.9865861837693,43.0542635658915,47.6979166666667,26.0945511641029,47.3047914818101,53.3434094640991,40.1873413942379,44.9418318051858,24.8399163282884,37.3710010319917,37.1428571428571,46.4671916010499,25.3317116320212,29.0967908902691,42.6635754765585,44.8337406502259,19.3502137697183,48.3876096082669,56.7867170103592,38.0802496437171,35.4418197725284,33.1195260175167,48.5679345113307,42.7288810260946,42.6242397270434,23.9044675057039,34.4515701017248,52.2174951485296,47.1652326558868,31.0268317853456,51.3695119233341,52.3786919831224,0,49.603547209181,43.9857809375694,34.7300103842159,52.1551147760196,43.8830696084986,26.4868379087853,30.1906983633266,47.7199792960663,32.3836510389833,24.8147731533557,50.608390569389,49.4982554425279,52.8711484593838,46.6137566137566,51.5837221358217,46.3307493540052,51.5645197236461,46.426363435637,55.0662283209453,51.3717238833518,24.0376676986583,49.8703991705547,27.2594978893578,40.4592100406054,48.9595462009255,32.1542827657378,43.1875,43.0416666666666,47.5933779761905,50.264880952381,44.259753745735,51.3013901212659,42.9334222024735,25.6114551083591,47.9821802935011,43.5627637130802,55.2913385826772,51.8668154761905,47.8277347114556,30.5816010614771,29.4351218076102,37.4430641821946,41.2786039757648,27.6028306059265,21.4085758720284,45.1866251944012,43.3745492014425,54.6536006160419,27.6915113871635,55.9772676621351,45.2390796111726,46.3087215186749,56.6238933480313,48.3973931718877,38.1277224067921,38.1059027777778,24.7626418988647,50.0361994327512,35.909797822706,52.9725356610602,53.3718371837184,25.5347022889526,56.6326001629268,48.359123869328,46.4331383149423,47.8866283355447,48.0967192475746,27.833590932509,20.2274232722454,44.1614745586708,47.2265489788854,44.6936656282451,42.1879424696326
"Getxo-73",58.706942236354,59.6185737976783,52.8586332811685,61.1582068724926,56.4131008980454,65.1318565400844,64.7476340694006,52.3719958202717,54.0572916666667,57.7099634846114,36.0706751054852,41.5982656798983,53.1708595387841,65.323779193206,64.6083070452156,63.6502905441099,62.4511357633386,37.7148846960168,32.4646781789639,24.1234790446146,64.2501324854266,53.2967607105538,51.4895833333333,62.6781970649895,49.1510416666667,50.6269592476489,63.7270341207349,26.8029350104822,65.6688596491228,64.4897959183674,65.0980392156863,52.5925925925926,62.7444794952682,52.4621804903495,43.7502812148481,30.5984251968503,34.4319196428571,52.2972265829409,62.9694092827004,62.9980409885473,35.3208137715179,29.5178197064989,48.2604166666667,30.2813852813852,65.4146856840993,55.9112519809826,61.4207221350079,53.0561144645652,54.086742678292,40.8927628103539,30.0899470899471,51.6171100678143,45.6567242281528,35.1354166666666,59.3448637316562,53.3586705417692,30.1757548445245,65.4411877836757,57.4439227960355,53.7625861155273,51.9791666666667,27.5761000602772,35.7142857142857,57.6535433070866,50,53.6567553468962,64.3608029582673,29.044873714685,51.8414188836724,63.422712933754,63.2746666666667,49.603547209181,0,33.212788259958,52.686914135733,63.080967402734,61.8506834910621,51.78125,55.2201257861635,28.7826541274817,51.4910714285714,52.2205793145284,62.7414751389515,63.1637976004173,64.6531038080334,59.5024077046549,64.454926624738,29.5245559038662,63.869610935857,29.875,65.7150427738663,64.4484251380803,51.9109720048687,21.3029827315541,49.5020964360587,37.5795513823683,20.8913502109704,51.8988002086594,58.1907771007297,32.1154855643044,28.4647739221871,22.7410901467505,59.9109014675053,63.3176347462062,31.0053739364083,46.5615917728594,28.8306878306878,56.6081871345029,64.6201091901729,63.0068457082675,23.3799090841344,50.5112154407929,54.4296875,40.6798983329595,34.0351275645393,52.566510172144,52.1540880503145,30.8560447239692,33.1822916666666,65.5274261603376,51.5332286760858,65.3280839895013,61.3218390804598,61.5382599580713,65.342489874978,25.6053142260038,54.7727272727273,56.0874144286467,52.4934793948878,63.2752245113576,53.1865828092243,65.1764984600806,63.7228714524207,50.4479166666667,65.293501048218,61.2116402116402,28.9517819706498,29.8226395409494,28.0847723704866,50.9449404761905,51.7938988095238,58.4671916010499,27.8284416491963,31.7295597484276,59.2088607594937
"Gizaburuaga-74",54.5110410094637,54.5872231374703,45.1401869158878,55.5980239209569,51.4173228346457,61.4255812214996,61.6271085236603,46.8639667705088,48.7474120082816,53.7065837221358,25.8372703412073,30.930094346631,48.2857142857143,60.2267932489452,60.2194357366771,58.3884514435696,58.0839895013124,27.6995305164319,22.7197087883515,27.5235109717868,59.6155871511322,45.8826583592939,43.7732919254658,57.6458333333334,40.3778467908903,43.0321910695742,58.1272822117893,26.8440271257172,61.4457174031642,61.3260530421217,59.9368088467615,46.0445826853292,57.460815047022,44.224987039917,32.5066448071143,30.8934169278997,22.4815143448683,47.5403016120645,58.3962264150944,58.007637017071,20.6645898234683,24.8328108672936,40.4347826086956,30.2232606438213,60.2939632545932,52.5616797900263,57.1837159200654,47.1443406022845,49.8703991705547,30.4146981627296,23.7546076882569,45.2566096423017,34.8436223163212,25.3053830227743,53.6458333333333,43.784344219803,26.5046920235599,61.8191546281434,52.348367029549,49.7310126582279,47.5879917184265,33.270643697184,21.9491964748574,53.4010416666667,42.2153209109731,47.5997926386729,59.4217330538085,28.2420448617631,47.5997926386729,58.5945663531871,58.6804451510334,43.9857809375694,33.212788259958,0,49.6370817497578,58.5370950888192,55.8150470219436,47.1554273883467,48.9375,22.4180967238689,48.4287193138125,45.4852320675105,57.4817136886102,57.1872917129527,58.9580093312597,54.7049441786284,58.796875,21.1059190031152,58.1138975966562,26.8263827270038,61.0042060988433,59.1974484497849,46.3945049248315,32.7552083333333,40.5152529761904,28.8681204569055,32.49343832021,46.0445826853292,54.0188383045526,24.1548927263212,32.9355127630989,31.7687074829932,54.3125,58.1093529455464,23.2241289651585,37.5635044064282,22.8014744602422,53.3651298357181,61.2311633514165,58.4353741496599,29.0723433714087,46.7673850255499,48.2734398107069,30.8602629819478,25.8091213241768,46.4852255054432,46.0416666666667,31.1223958333333,26.055900621118,61.2820512820513,47.743109724389,62.1495745633677,55.846313603323,56.9501488095238,61.7165354330709,33.9791666666667,51.1133363002522,52.5327053898483,46.1741835147745,57.6797900262467,47.4791666666667,60.8127402526085,60.685461580984,41.2784679089027,62.296875,56.203244704822,28.6971726190475,29.2586832555728,30.703125,44.1770186335403,45.1319875776397,54.1210224308816,32.6134585289515,23.5047320962813,53.3438155136268
"Goizueta-75",44.6308016877637,41.0495867768595,30.6890275611024,44.076591635094,33.9810426540284,54.0989876265467,53.5966153156106,30.0519210799584,31.3641413019328,37.0390149829402,48.0509238395674,46.1520337301587,35.0234741784037,51.0010565240359,48.8902594004635,46.9923889639978,44.4520805167492,47.4503657262278,51.0282738095238,53.75,50.6276371308017,30.1797786197161,31.4152410575427,43.0386904761904,35.6139376434866,33.0005200208007,47.3242274966413,53.2256858787471,50.8329430132709,54.2465277777778,50.9275950127685,33.7768877021213,47.0482918442102,30.5806117159149,42.3395592409677,52.705389848247,48.8828408501814,25.4676472773196,47.3565804274466,47.3910761154856,49.7006165960924,52.0911949685535,39.0690957564985,52.5729166666667,50.9028871391076,30.3753280839894,41.9513888888889,31.4746304137879,37.3924313115603,45.7398630858346,52.9239302694136,30.584561455479,40.1197916666666,50.3369621565578,38.218198077353,31.1185284082479,53.8663022861136,54.8051252070545,30.2647975077881,29.3741209563994,26.6874027993778,53.6764964016149,49.9480789200415,38.2079414838035,33.17522032141,23.9712208871087,47.5694757398228,51.0363487087625,29.0049695890816,47.5921357554011,48.3457183297948,34.7300103842159,52.686914135733,49.6370817497578,0,48.6024519697989,41.2543918666367,29.25843639685,32.6153273809523,51.7864583333333,24.1477202596953,32.0707755676109,47.6502862217148,45.901696088612,48.0759531226821,44.9520766773163,48.849765258216,51.5784008307373,47.2549899080511,52.4824113160039,53.1402862257293,49.1961964192853,31.8839934727785,51.5753781950965,37.0062349405072,48.6813758264616,54.8340093135046,27.1651090342678,37.3637316561844,52.3292902066487,52.6205450733753,54.0378855944894,42.1152410807583,47.0546875,50.4482450257098,39.3190921228304,52.2151898734177,40.8333333333333,53.6261414232888,48.1289308176101,53.0166159027313,26.9666000148114,29.3405169221654,44.5453869047619,50.1161501637692,28.5817966377841,32.5933378046053,51.5671808629555,49.7045101088647,52.1889763779528,33.0889136904761,53.9795918367347,41.0925389396528,40.4640376984127,53.9913451427647,52.7401445711305,31.588785046729,30.8133054684778,29.5623794689214,47.4342797055731,36.9479166666666,51.2470670460786,48.6526393503138,34.8263348885432,53.8751024666518,45.7451290152712,53.4494622053308,51.5650496958908,52.8787540055146,34.2975635044064,32.0725024068725,38.9341692789968,53.1086729362592,50.2716823406479,37.1076115485564
